,N,P,K,temperature,humidity,ph,rainfall,soil_moisture,label
332,40,73,20,21.59343016,20.31871249,5.811314232,61.13872036,21.10292382,kidneybeans
333,9,77,17,20.12373284,24.45202552,5.783425416,106.158201,25.96173164,kidneybeans
334,1,62,23,15.43546065,18.37477907,5.607808432,139.0302034,22.59439815,kidneybeans
335,33,59,22,22.64236876,21.59396123,5.946999529,122.3886015,11.96809601,kidneybeans
336,23,59,19,21.98560799,24.87304788,5.852046999,129.5650601,29.11433232,kidneybeans
337,6,62,22,20.53052663,18.09224048,5.824090984,120.4509288,15.1185455,kidneybeans
338,25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,24.5839907,kidneybeans
339,7,79,23,19.6365349,19.68751084,5.821649914,96.65888933,16.47555297,kidneybeans
340,8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,16.2479939,kidneybeans
341,27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,29.87351889,kidneybeans
342,28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,19.8253219,kidneybeans
343,32,57,18,15.53834801,23.75560241,5.695422863,107.3850593,26.76016642,kidneybeans
344,27,56,22,19.91853092,20.70099804,5.833010958,108.6434544,27.76200272,kidneybeans
345,17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,26.19833581,kidneybeans
346,0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,20.47243452,kidneybeans
347,13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,16.07083495,kidneybeans
348,34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,15.69122623,kidneybeans
349,9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,21.35430384,kidneybeans
350,11,72,20,19.52226241,24.92607153,5.951177452,113.334026,12.02898106,kidneybeans
351,3,67,24,17.00067625,19.90790546,5.520880014,103.2926407,22.44296686,kidneybeans
352,35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,18.43342368,kidneybeans
353,3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,13.94279098,kidneybeans
354,23,62,19,16.51783455,20.4555596,5.609435128,98.77794225,17.94660423,kidneybeans
355,22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,18.92286218,kidneybeans
356,31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,10.9719197,kidneybeans
357,34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,26.56619086,kidneybeans
358,12,63,17,18.358923,19.37703396,5.717143397,138.414764,17.61819506,kidneybeans
359,27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,21.35788302,kidneybeans
360,7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,23.46939654,kidneybeans
361,24,67,22,20.120043,22.89845607,5.618844277,104.6252153,15.4534912,kidneybeans
362,11,71,24,21.14011423,22.7182355,5.606620346,141.6056722,11.89556111,kidneybeans
363,37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,24.54297529,kidneybeans
364,25,76,24,15.33042636,24.91506728,5.56503533,135.3315583,24.83407741,kidneybeans
365,34,66,17,18.81097271,21.27833035,5.889614577,125.084915,21.17633235,kidneybeans
366,20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,17.77392555,kidneybeans
367,37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,29.08022753,kidneybeans
368,18,74,15,24.9035819,22.27512704,5.70836603,146.4727237,20.43591068,kidneybeans
369,4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,29.67694233,kidneybeans
370,37,56,25,22.05592283,19.60379304,5.774755144,126.7265372,23.90900736,kidneybeans
371,5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,19.89501031,kidneybeans
372,11,61,21,18.62328774,23.02410338,5.532100554,135.3378033,16.61647633,kidneybeans
373,22,80,20,23.00884744,18.86880997,5.669560726,100.118612,28.89908882,kidneybeans
374,12,61,19,19.33162606,24.13995025,5.655726817,68.51253427,26.16962611,kidneybeans
375,5,74,21,16.24469193,21.35793891,5.591704014,66.97053257,18.355384,kidneybeans
376,27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,29.2824667,kidneybeans
377,31,75,18,15.46789263,21.43780702,5.824208309,88.88796102,11.98311851,kidneybeans
378,36,68,20,17.06104474,23.77201471,5.86442953,81.83420522,17.90691743,kidneybeans
379,5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,21.16189839,kidneybeans
380,32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,15.35307302,kidneybeans
381,11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,13.78806154,kidneybeans
382,0,55,22,22.98666928,20.57940608,5.916779289,143.8584938,13.23421115,kidneybeans
383,14,59,15,21.35135729,22.91244883,5.779090476,146.4548645,21.73783862,kidneybeans
384,29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,27.83763891,kidneybeans
385,32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,18.0111159,kidneybeans
386,17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,20.74348854,kidneybeans
387,13,69,19,17.30844532,20.01730914,5.86390397,115.199245,28.13378668,kidneybeans
388,14,67,22,23.82576704,24.75485098,5.624690248,84.64143632,12.72275143,kidneybeans
389,9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,12.53112464,kidneybeans
390,20,73,22,16.03768615,22.33195853,5.976312538,130.3900798,14.97724356,kidneybeans
391,40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,26.03836054,kidneybeans
392,27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,29.00728659,kidneybeans
393,14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,11.31636674,kidneybeans
394,7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,23.29133235,kidneybeans
395,27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,17.94671484,kidneybeans
396,30,63,16,23.60506572,21.90539577,5.525904526,100.5978728,19.49093966,kidneybeans
397,37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,11.65378187,kidneybeans
398,27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,24.23069465,kidneybeans
399,22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,13.79975222,kidneybeans
400,3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,12.300797,pigeonpeas
401,40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,21.69046997,pigeonpeas
402,33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,27.20553611,pigeonpeas
403,27,57,24,27.33534897,43.35795962,6.09186275,142.3303677,11.83669256,pigeonpeas
404,10,79,18,21.0643684,55.46985938,5.624731338,184.6226709,11.47445631,pigeonpeas
405,30,75,25,30.33276599,42.35249879,6.446091759,149.299952,19.6814945,pigeonpeas
406,40,70,20,31.80130272,45.03186173,5.623490043,147.0361442,29.61732803,pigeonpeas
407,38,55,19,33.18184225,38.23184742,5.864623352,198.8298806,28.14905763,pigeonpeas
408,35,58,20,29.38538562,63.47742011,5.761702519,90.05422663,20.5193475,pigeonpeas
409,38,61,21,30.27374995,67.38680755,4.696518678,127.7767134,13.22691111,pigeonpeas
410,33,58,24,35.45790488,68.75810535,5.269504214,108.6333046,17.03914693,pigeonpeas
411,16,56,17,33.80020039,40.03262418,7.445444883,176.6165894,17.31664461,pigeonpeas
412,31,72,17,28.69180475,49.47225353,5.833031708,96.36222901,18.97726762,pigeonpeas
413,16,80,20,31.24021696,56.67369054,7.339320929,122.0146733,24.37431787,pigeonpeas
414,27,72,17,28.98039357,57.23265151,6.347929353,120.7435664,10.1115762,pigeonpeas
415,40,62,19,27.32198928,34.13737127,4.697750704,96.51524028,23.84459184,pigeonpeas
416,18,58,16,21.47607807,38.80023714,4.962661422,180.382234,22.34487535,pigeonpeas
417,3,68,16,18.31910448,34.69776639,4.964887857,107.4721605,10.83935443,pigeonpeas
418,26,67,24,36.97794384,37.73992903,5.642813116,161.4812963,19.8044379,pigeonpeas
419,16,70,20,24.80467592,40.1242747,5.6093956,121.5639121,11.92517721,pigeonpeas
420,24,63,19,19.3479443,55.96805489,4.681576043,194.5921148,28.00339269,pigeonpeas
421,9,76,25,28.88302142,50.12323801,5.70951224,179.2155874,20.60903529,pigeonpeas
422,16,55,19,19.54314136,47.19188279,6.413543781,192.4372194,14.99847936,pigeonpeas
423,28,75,21,24.7741949,50.54621094,6.007508163,114.2821387,29.46376186,pigeonpeas
424,16,71,24,18.33124824,38.40975482,4.946369874,139.6483317,19.44391426,pigeonpeas
425,24,70,21,19.14729038,45.3733757,5.517208078,132.7748215,29.57541026,pigeonpeas
426,38,72,21,28.23416057,49.4421345,5.902103172,186.5008581,25.24090114,pigeonpeas
427,9,66,21,30.11812084,34.13307843,5.719889876,157.0858232,26.39936214,pigeonpeas
428,34,56,17,33.4126864,35.42910045,4.548202098,139.6702541,28.96057125,pigeonpeas
429,1,76,19,24.18553163,46.68746847,6.669529416,177.3377996,12.42564521,pigeonpeas
430,6,69,19,26.88630675,41.69617915,4.750929218,94.46748008,23.8539152,pigeonpeas
431,26,73,21,31.33170829,57.97429171,4.946263888,161.7820226,18.17458206,pigeonpeas
432,27,61,18,33.30711818,67.07780816,5.266227032,108.5090168,27.23987878,pigeonpeas
433,27,71,23,23.45379018,46.48714759,7.10959773,150.8712202,10.82329304,pigeonpeas
434,36,61,21,34.53823889,39.04468913,5.617008201,168.5948318,17.17523126,pigeonpeas
435,17,73,18,19.50112224,34.51086611,5.632353113,197.3752649,12.198484,pigeonpeas
436,26,72,22,28.76794904,37.57792132,4.674941549,91.72084869,21.93074253,pigeonpeas
437,17,64,16,30.97758716,32.24914235,7.161797643,180.716828,25.40139351,pigeonpeas
438,14,74,19,18.39759147,36.82639309,6.624966131,93.12330644,17.55046598,pigeonpeas
439,39,60,15,35.09357419,30.98685456,5.004074624,116.9106908,22.27373569,pigeonpeas
440,6,66,15,34.93174223,30.40046769,6.345806011,159.2649827,13.1042495,pigeonpeas
441,8,59,18,29.50523036,35.72032498,6.216814453,187.8961851,28.54397468,pigeonpeas
442,2,67,18,34.51934775,47.52980027,5.921666758,129.0064612,24.12416135,pigeonpeas
443,1,76,17,28.43430726,52.10010827,6.012719118,147.0414824,10.32221095,pigeonpeas
444,16,73,19,18.41645629,34.80541039,4.684079249,163.2747473,17.63277578,pigeonpeas
445,23,75,25,31.07508973,47.19847683,7.077170002,91.31256412,21.78762945,pigeonpeas
446,32,70,20,20.89342749,46.24856523,6.208843215,195.5697875,16.03465106,pigeonpeas
447,28,59,22,30.90607799,52.79913039,7.05181629,170.9919828,18.13409504,pigeonpeas
448,5,62,23,27.9348279,66.45457122,4.722222454,145.3728801,20.86970042,pigeonpeas
449,36,67,25,35.95176642,36.52780776,6.418062652,136.0456753,17.44667258,pigeonpeas
450,1,66,23,19.54317155,56.92831399,4.803564468,173.1686574,20.81712089,pigeonpeas
451,24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,22.31779012,pigeonpeas
452,17,67,18,31.2192752,56.46868874,5.611510977,129.2028653,28.58456396,pigeonpeas
453,5,55,18,33.50876355,45.70976142,7.322097972,126.6738117,26.79830411,pigeonpeas
454,5,56,24,24.80710166,45.01110015,5.023115055,188.4928637,14.07641886,pigeonpeas
455,37,77,17,36.20970524,31.94550613,5.617122801,191.0658531,23.44738661,pigeonpeas
456,13,73,20,30.50420876,35.48885969,5.391560418,162.5927723,24.55603787,pigeonpeas
457,6,63,23,26.01630259,49.94704718,5.906596905,160.3337447,23.02625952,pigeonpeas
458,16,77,22,31.48469278,35.6395615,6.574209678,100.546816,13.50344349,pigeonpeas
459,25,64,20,33.15122581,32.45974539,4.807776749,105.0380275,11.14442455,pigeonpeas
460,34,75,24,23.50222822,51.29019509,4.760038039,192.3023991,10.86129033,pigeonpeas
461,20,77,23,34.87248659,38.83786012,5.180271502,148.2502786,19.13500095,pigeonpeas
462,35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,21.01508297,pigeonpeas
463,14,75,24,24.54757829,57.3414485,6.436160044,118.3606557,16.43634335,pigeonpeas
464,36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,20.27335682,pigeonpeas
465,7,77,18,20.5591255,60.54880693,6.655918078,191.0895109,18.77264635,pigeonpeas
466,29,78,25,19.95991719,59.33157782,5.982854523,195.787103,29.57944518,pigeonpeas
467,30,60,21,28.87667593,62.4901206,5.457871273,182.2688175,15.63924597,pigeonpeas
468,20,74,16,36.04353699,43.61444121,4.759490199,159.8938645,16.83072383,pigeonpeas
469,19,57,23,23.6734328,47.2879691,7.342409555,141.1250722,24.70216545,pigeonpeas
470,3,60,19,25.74679443,40.7192594,4.820788186,100.7791633,22.86168393,pigeonpeas
471,5,77,19,31.08564994,66.68832981,6.242052013,175.9303271,28.35204342,pigeonpeas
472,5,68,20,18.72987676,61.33186249,5.001038726,139.8710041,17.99085289,pigeonpeas
473,37,73,21,29.50304807,63.46513414,5.560224583,189.5208915,16.2440482,pigeonpeas
474,9,59,24,20.43517772,39.37252634,4.747352458,137.2279662,24.11837034,pigeonpeas
475,20,72,15,36.00415838,56.01334416,7.313517308,134.8596466,22.70398206,pigeonpeas
476,31,56,23,31.46846241,35.39454002,5.661826398,174.5723999,15.5072531,pigeonpeas
477,0,70,21,36.30049702,56.03021253,4.672437054,101.6073988,17.24511113,pigeonpeas
478,21,74,15,29.49096726,67.10604388,6.471862118,153.2504506,14.23962939,pigeonpeas
479,13,67,18,30.5753044,34.75591197,5.384762927,177.5764304,22.88054631,pigeonpeas
480,27,74,20,24.69487673,59.96669215,5.859813416,91.95792434,13.65159807,pigeonpeas
481,29,72,24,23.17409556,36.67847052,6.962386495,162.5931264,27.40851176,pigeonpeas
482,5,68,20,19.04380471,33.10695144,6.12166671,155.3705624,10.04419859,pigeonpeas
483,39,57,19,29.32379604,45.93248374,6.421748487,165.4113371,22.22834439,pigeonpeas
484,22,62,16,34.6455408,54.32342534,4.828936119,180.9009998,14.74565986,pigeonpeas
485,18,55,23,21.9989826,56.31006755,6.98571967,136.8274312,14.66714332,pigeonpeas
486,39,77,21,22.99774444,60.24218572,4.603563116,159.689339,29.52571956,pigeonpeas
487,13,75,20,30.55992394,35.29006485,6.979540061,178.8998611,11.99450788,pigeonpeas
488,27,71,24,31.46417866,48.17631461,7.064973419,165.405354,16.83308861,pigeonpeas
489,26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,24.33724716,pigeonpeas
490,23,55,16,21.01142393,69.69141302,5.111488821,185.2039114,16.04643421,pigeonpeas
491,4,69,19,19.25100056,47.70351758,5.374358869,149.063196,25.89265554,pigeonpeas
492,20,67,19,19.24462755,50.54495302,5.671419084,180.6465282,14.83185625,pigeonpeas
493,7,74,17,22.47253208,62.56532471,5.667419697,96.74706956,29.640272,pigeonpeas
494,17,64,18,36.75087487,58.25799145,6.07938452,124.6028153,13.45207675,pigeonpeas
495,35,71,17,29.89286629,66.35375127,6.931924963,198.1403003,19.72938815,pigeonpeas
496,11,72,22,29.37735586,44.82294584,6.842744374,172.40168,11.16582515,pigeonpeas
497,20,60,22,29.65052947,42.89833235,6.876572503,186.9226052,28.19465319,pigeonpeas
498,10,71,18,19.54284889,66.34777265,6.151029296,173.1106982,27.86323769,pigeonpeas
499,33,61,24,20.04611791,48.93905624,4.567446499,122.4564203,27.79851363,pigeonpeas
500,3,49,18,27.91095209,64.70930606,3.692863601,32.67891866,17.5732824,mothbeans
501,22,59,23,27.32220619,51.27868781,4.371745575,36.5037914,26.01405624,mothbeans
502,36,58,25,28.66024187,59.3189118,8.399135958,36.92629678,17.12723208,mothbeans
503,4,43,18,29.02955344,61.09387478,8.840656256,72.98016599,12.60652257,mothbeans
504,29,54,16,27.78031515,54.65030015,8.153022903,32.05025323,11.6151987,mothbeans
505,32,43,22,31.99928579,54.1077461,5.270749441,71.6266696,24.83904661,mothbeans
506,14,55,15,27.33580911,55.27755933,8.050304395,73.44775287,11.54426645,mothbeans
507,5,35,20,28.92952635,53.57014709,9.679240873,66.35634104,26.90825565,mothbeans
508,25,57,24,27.65472156,58.59986279,6.974978386,36.94255012,21.07517038,mothbeans
509,11,53,24,28.52396666,55.77264351,7.39389918,61.32935611,18.25043343,mothbeans
510,40,49,17,31.02215872,45.89239456,6.68727523,53.56783314,17.04858596,mothbeans
511,38,56,25,25.74095321,45.38497051,7.88118645,67.43488235,24.86856131,mothbeans
512,27,43,23,31.70447482,56.85420099,5.875333778,44.94317432,27.80665923,mothbeans
513,24,38,22,24.47876451,58.51663927,8.202706015,34.96933295,23.25719905,mothbeans
514,23,45,21,31.46511256,51.79939437,8.985348193,74.44330654,18.11865345,mothbeans
515,29,57,20,25.60973447,50.7330069,5.87707519,53.39249517,29.16974292,mothbeans
516,31,35,23,30.30260453,47.18283631,7.707595055,68.04039813,25.35251598,mothbeans
517,0,55,25,28.17489437,43.6672299,4.524171562,45.78172762,28.09551241,mothbeans
518,7,45,22,25.50634557,44.8302551,9.926212291,74.32635105,10.92608465,mothbeans
519,17,58,25,31.12896766,43.58788762,6.455592696,32.76742894,24.12568989,mothbeans
520,11,44,17,26.34043268,55.59160391,8.016210782,35.1051197,11.57378035,mothbeans
521,22,49,22,28.23494706,61.5620517,3.71105919,72.66666443,11.26537675,mothbeans
522,9,51,19,27.04453473,49.32609633,5.49091063,48.25207759,26.02707291,mothbeans
523,28,48,15,25.16125354,55.25435777,9.254089438,40.89732789,13.52533284,mothbeans
524,26,50,19,27.3179125,51.66921088,6.005242945,32.55919573,19.01807657,mothbeans
525,36,56,20,25.4123765,49.66474269,7.437078236,31.87416982,19.39325906,mothbeans
526,8,60,18,31.21629982,46.01868196,3.808429173,53.1205277,13.46856493,mothbeans
527,24,37,21,30.573999,58.22686794,5.818219385,62.74803826,25.30303828,mothbeans
528,22,43,24,25.42517036,53.2208266,4.52363558,46.19374559,10.38472275,mothbeans
529,36,43,24,27.09400578,43.65305437,3.510404312,41.53749535,29.5591348,mothbeans
530,22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,27.88877649,mothbeans
531,17,43,22,30.06142622,45.90067655,5.498340808,41.0550915,11.44540723,mothbeans
532,8,45,15,28.09568993,60.9835384,4.61136408,33.84110759,24.50491064,mothbeans
533,7,56,23,26.33908791,40.00933429,5.545219232,55.50429227,20.44935178,mothbeans
534,36,57,16,28.61409059,57.14218792,8.292875734,57.02891698,18.46843246,mothbeans
535,11,45,19,28.70012137,44.359648,3.828031463,44.11622138,19.20084966,mothbeans
536,6,36,22,24.21610338,59.79236306,8.869532817,42.24783476,24.40959784,mothbeans
537,17,57,20,28.50677929,45.20094476,3.793575185,66.1761456,27.57426251,mothbeans
538,4,47,20,25.97948991,64.95585424,4.193189124,72.19245835,12.48625698,mothbeans
539,9,49,16,30.88482722,41.36561835,7.661537348,55.053805,24.9319049,mothbeans
540,25,51,24,25.5042419,61.66852372,9.392694614,65.07981523,23.43091036,mothbeans
541,36,44,21,25.12528913,51.33189406,4.516154055,38.48678973,14.11391294,mothbeans
542,21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,21.21334205,mothbeans
543,37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,14.26583798,mothbeans
544,32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,25.22784621,mothbeans
545,29,44,20,30.04132304,63.56222995,8.620107545,31.83192392,19.35632207,mothbeans
546,25,51,18,27.77799528,54.82130787,9.45949344,50.28438729,12.14174157,mothbeans
547,10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,20.60356975,mothbeans
548,23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,10.17966023,mothbeans
